135
x y z vx vy vz KE
0.159887 0.528963 9.230735 -0.875870 -0.077012 -0.270122 183.655309
1.083341 0.351594 9.859780 1.166850 -0.431131 -1.278725 183.655309
0.434342 0.097429 12.530180 -0.260027 -0.984624 2.182921 183.655309
0.371545 0.493519 11.678423 -0.391682 -0.112282 -2.169920 183.655309
0.341305 0.204527 14.087950 -0.441638 -0.732364 0.789503 183.655309
0.120716 3.132666 14.903523 -0.976838 -1.558220 0.178658 183.655309
0.050846 1.025577 15.674207 -1.126225 1.056134 -0.620218 183.655309
1.720036 0.371813 0.475951 0.101404 -0.375412 -0.163336 183.655309
2.093628 0.233991 1.574825 0.962778 -0.706008 -0.164254 183.655309
1.099037 1.176497 2.992386 -1.229445 1.399019 0.560879 183.655309
2.014726 3.225524 3.453029 0.819039 -1.393582 -0.883009 183.655309
1.908876 0.803455 5.322260 0.550812 0.572653 0.812945 183.655309
1.727040 0.654222 6.690894 0.209133 0.233324 1.416877 183.655309
1.414623 0.560772 7.290926 -0.533410 0.002738 0.335280 183.655309
2.451866 0.104392 8.198154 1.760624 -0.967374 -0.113184 183.655309
1.436206 0.004833 8.980771 -0.482586 -1.251430 -0.802547 183.655309
1.479756 0.552319 10.385194 -0.368550 0.019890 -0.185187 183.655309
1.813124 0.668961 11.672379 0.322642 0.264030 0.245929 183.655309
1.986401 0.654363 12.246518 0.761903 0.286694 -0.903584 183.655309
0.671125 1.258937 14.371522 -2.186781 1.585676 1.375252 183.655309
2.407120 0.450138 14.172568 1.701553 -0.204188 -1.514528 183.655309
2.110190 0.307920 15.918021 1.033407 -0.538688 -0.070970 183.655309
0.135679 3.226283 0.743360 1.549921 -1.415353 0.435400 183.655309
2.443077 0.133936 1.117973 -0.687618 -0.958722 -1.186491 183.655309
0.620819 0.448120 3.025472 2.570863 -0.259715 0.670735 183.655309
2.692381 0.808867 3.907355 -0.109454 0.577632 0.122443 183.655309
2.896213 0.478398 5.550699 0.323303 -0.169340 1.316994 183.655309
2.528282 0.204175 6.228410 -0.495751 -0.748889 0.424278 183.655309
3.295722 0.197966 7.022929 1.195069 -0.829193 -0.309411 183.655309
2.387854 0.598611 8.919513 -0.804825 0.120947 1.474284 183.655309
2.928112 0.365106 10.095731 0.411836 -0.385364 1.679264 183.655309
2.719964 1.123328 10.131931 -0.045138 1.278003 -0.702974 183.655309
3.227121 0.194811 11.991830 1.060697 -0.778945 0.996863 183.655309
3.095731 0.766746 12.214524 0.781639 0.447673 -0.959192 183.655309
2.325946 1.189052 13.245156 -0.943517 1.415006 -1.122860 183.655309
2.846797 0.879055 14.841171 0.247409 0.737560 -0.039403 183.655309
2.944859 3.197894 15.843982 0.443875 -1.442005 -0.227844 183.655309
1.119807 1.649392 1.235905 1.304227 -0.000068 1.534856 183.655309
0.055794 1.760192 1.722335 -1.083747 0.261891 0.151469 183.655309
0.220891 1.412911 2.834683 -0.766967 -0.503933 0.193844 183.655309
0.558423 1.850641 3.585896 0.019594 0.437510 -0.615923 183.655309
3.269543 2.074157 4.501527 -1.289601 0.946795 -1.042738 183.655309
0.964172 1.045640 5.659746 0.910438 -1.385436 -0.852131 183.655309
0.584094 1.536719 7.044961 0.093012 -0.222128 -0.249314 183.655309
3.283426 1.731473 8.420121 -1.255290 0.191422 0.394865 183.655309
3.271117 1.610587 9.417828 -1.306722 -0.072707 0.093923 183.655309
1.069706 2.460660 10.995736 1.154653 1.834619 1.233992 183.655309
3.104461 2.291214 11.339189 -1.614206 1.447074 -0.497536 183.655309
0.490933 0.846043 12.578652 -0.134960 -1.806952 -0.172346 183.655309
0.857199 1.352907 13.799974 0.704296 -0.663205 0.152779 183.655309
1.285502 2.329340 15.077791 1.617166 1.504750 0.522273 183.655309
0.483951 1.674647 16.004266 -0.140593 0.105168 0.096882 183.655309
1.515721 2.339626 0.274475 -0.299492 1.487233 1.747025 183.655309
1.843539 1.308427 1.701631 0.440179 -0.770939 0.109566 183.655309
2.108334 1.573214 3.468757 1.043455 -0.132709 1.567088 183.655309
1.451672 2.281108 3.586186 -0.449465 1.442997 -0.621804 183.655309
1.114898 2.200830 5.063226 -1.208603 1.258360 0.243270 183.655309
1.154287 1.441485 5.764671 -1.097820 -0.461047 -0.638773 183.655309
1.111227 1.969129 7.629700 -1.229300 0.751517 1.081021 183.655309
2.068632 2.035282 8.513071 0.953491 0.844659 0.626841 183.655309
1.618326 1.821693 9.899714 -0.069455 0.381901 1.206151 183.655309
1.255290 1.883680 10.573970 -0.898217 0.533279 0.263275 183.655309
1.589946 1.005566 12.088525 -0.158522 -1.470173 1.194853 183.655309
1.384773 0.876145 12.998676 -0.651826 -1.705517 0.716999 183.655309
1.248090 1.830725 13.498081 -0.902101 0.408610 -0.565375 183.655309
1.454053 1.805538 14.171660 -0.462967 0.320208 -1.487595 183.655309
2.047064 1.549812 15.329585 0.915836 -0.223333 -1.404629 183.655309
2.764711 2.018171 0.485646 -0.000520 0.794530 -0.103959 183.655309
2.205690 1.937420 1.007243 -1.189991 0.633158 -1.451950 183.655309
2.444383 2.043413 2.857346 -0.699883 0.855886 0.240591 183.655309
2.651260 1.380836 3.889975 -0.232176 -0.617354 0.097142 183.655309
3.040968 0.680503 5.516786 0.646238 -2.157324 1.257655 183.655309
3.013965 0.793996 5.891478 0.586712 -1.882755 -0.344570 183.655309
1.972282 2.297017 6.261564 -1.721254 1.423172 -1.943987 183.655309
2.520836 1.572031 8.001585 -0.518931 -0.169671 -0.561027 183.655309
2.981879 0.974445 9.000437 0.547530 -1.481666 -0.773390 183.655309
2.248755 1.643155 10.523565 -1.116080 0.016996 0.122062 183.655309
2.629741 2.159020 11.481731 -0.274180 1.125379 -0.149992 183.655309
2.358724 2.013561 12.967114 -0.907921 0.775297 0.693993 183.655309
3.053220 1.330284 13.585525 0.663910 -0.745316 -0.405616 183.655309
2.421209 2.034816 14.552086 -0.714803 0.885643 -0.694203 183.655309
2.312465 1.195330 15.734588 -0.954911 -0.996640 -0.457279 183.655309
0.424674 3.128937 0.170272 -0.256537 0.851492 1.523575 183.655309
0.117787 2.530458 1.373617 -0.980544 -0.470881 -0.639044 183.655309
0.246065 3.010298 3.050045 -0.672986 0.577511 0.637519 183.655309
0.108445 2.489259 3.913383 -0.985455 -0.620884 0.151630 183.655309
0.828086 3.021713 5.426646 0.590479 0.649223 1.023548 183.655309
0.744620 2.682489 6.592411 0.419856 -0.146534 1.213064 183.655309
0.833185 0.787915 7.739375 0.642172 2.953948 1.300964 183.655309
0.590788 2.704464 8.628765 0.080586 -0.102088 0.829239 183.655309
0.811243 2.802897 9.748716 0.567122 0.103876 0.861519 183.655309
0.430405 2.046572 10.342974 -0.257994 -1.590138 -0.215699 183.655309
0.791453 2.886349 11.113530 0.546345 0.293993 -0.954595 183.655309
0.803697 2.264134 12.878307 0.570827 -1.099651 0.479138 183.655309
0.733554 3.213954 13.604022 0.400702 1.012894 -0.307906 183.655309
1.596009 2.308168 15.901032 2.337148 -0.978311 2.342017 183.655309
0.545563 2.523446 15.999602 -0.011439 -0.492188 0.138177 183.655309
1.312055 3.270224 0.413485 -0.745243 1.119594 -0.327928 183.655309
1.799520 3.285624 1.163291 0.347806 1.192631 -1.079746 183.655309
2.024275 2.370158 2.421063 0.809905 -0.843297 -0.732875 183.655309
1.990255 2.989568 4.191362 0.767438 0.511203 0.796565 183.655309
1.435534 2.471392 4.604401 -0.456826 -0.648659 -0.763396 183.655309
2.515121 3.178782 6.199139 1.908385 0.941647 0.353976 183.655309
1.691677 3.048802 7.641653 0.050729 0.647161 1.071969 183.655309
1.377695 2.738117 8.546818 -0.615672 -0.023553 0.649890 183.655309
2.273627 2.266509 9.676259 1.412199 -1.062813 0.704193 183.655309
2.204577 0.087302 10.350352 1.218455 1.377343 -0.204406 183.655309
1.164734 3.133879 11.045902 -1.100604 0.854457 -1.165083 183.655309
1.876476 2.690104 12.602392 0.496361 -0.127180 -0.043514 183.655309
1.867959 2.803416 13.606740 0.524538 0.092049 -0.291326 183.655309
2.178647 2.630667 14.245988 1.161114 -0.249607 -1.320430 183.655309
2.150559 2.871571 16.276384 1.103475 0.281397 -1.702663 183.655309
1.966963 2.611394 1.023406 -1.755610 -0.315529 1.040167 183.655309
2.483400 3.005900 2.048734 -0.604736 0.557528 0.859310 183.655309
2.703104 3.126214 3.244996 -0.071796 0.829378 1.085647 183.655309
0.159569 1.705095 3.697745 1.548417 -2.344917 -0.365718 183.655309
0.030188 2.670008 5.191529 1.298345 -0.167448 0.547884 183.655309
2.598875 3.019259 5.369927 -0.291890 0.595115 -1.530909 183.655309
2.849242 3.297047 7.024490 0.216441 1.192864 -0.299156 183.655309
2.898059 3.264421 8.632318 0.344152 1.170337 0.852800 183.655309
2.511007 2.575880 8.859112 -0.534995 -0.388349 -1.065489 183.655309
3.162330 2.034388 9.839025 0.906697 -1.574616 -1.373458 183.655309
0.089326 2.763630 11.704412 1.388905 0.043303 0.351775 183.655309
2.976998 2.736380 12.794976 0.515665 -0.040056 0.337833 183.655309
2.145530 0.418598 13.709654 -1.347086 2.164294 -0.055681 183.655309
2.471201 1.842245 14.994260 -0.630535 -1.986211 0.329707 183.655309
2.353349 2.160054 15.977073 -0.884619 -1.318019 0.065150 183.655309
135
x y z vx vy vz KE
0.807022 3.296749 0.307548 0.543532 -1.207631 -0.539575 183.655309
0.196840 0.340432 2.283180 -0.770140 -0.464668 1.370400 183.655309
0.006978 0.492310 2.803366 -1.168600 -0.123122 0.125614 183.655309
0.146067 0.084293 3.513300 -0.862798 -0.992856 -0.708828 183.655309
0.986400 1.286848 4.743805 0.967277 1.606020 -0.427210 183.655309
0.797443 1.437944 5.809687 0.528740 1.952851 -0.516684 183.655309
1.694210 0.139016 6.404345 2.492212 -0.898246 -1.639505 183.655309
1.018485 0.130133 8.098719 1.024493 -0.924168 -0.335907 183.655309
0.151128 0.528193 9.228034 -0.875870 -0.077012 -0.270122 183.655309
1.095009 0.347282 9.846993 1.166850 -0.431131 -1.278725 183.655309
0.431742 0.087582 12.552009 -0.260027 -0.984624 2.182921 183.655309
0.367628 0.492396 11.656724 -0.391682 -0.112282 -2.169920 183.655309
0.336889 0.197204 14.095845 -0.441638 -0.732364 0.789503 183.655309
0.110947 3.117084 14.905309 -0.976838 -1.558220 0.178658 183.655309
0.039583 1.036138 15.668005 -1.126225 1.056134 -0.620218 183.655309
1.721050 0.368059 0.474318 0.101404 -0.375412 -0.163336 183.655309
2.103255 0.226931 1.573183 0.962778 -0.706008 -0.164254 183.655309
1.086743 1.190487 2.997995 -1.229445 1.399019 0.560879 183.655309
2.022917 3.211588 3.444199 0.819039 -1.393582 -0.883009 183.655309
1.914384 0.809181 5.330390 0.550812 0.572653 0.812945 183.655309
1.729131 0.656555 6.705063 0.209133 0.233324 1.416877 183.655309
1.409289 0.560799 7.294279 -0.533410 0.002738 0.335280 183.655309
2.469472 0.094718 8.197022 1.760624 -0.967374 -0.113184 183.655309
1.431380 3.292319 8.972746 -0.482586 -1.251430 -0.802547 183.655309
1.476070 0.552518 10.383343 -0.368550 0.019890 -0.185187 183.655309
1.816351 0.671601 11.674838 0.322642 0.264030 0.245929 183.655309
1.994020 0.657230 12.237482 0.761903 0.286694 -0.903584 183.655309
0.649257 1.274794 14.385275 -2.186781 1.585676 1.375252 183.655309
2.424135 0.448096 14.157423 1.701553 -0.204188 -1.514528 183.655309
2.120524 0.302533 15.917311 1.033407 -0.538688 -0.070970 183.655309
0.151178 3.212129 0.747714 1.549921 -1.415353 0.435400 183.655309
2.436201 0.124349 1.106108 -0.687618 -0.958722 -1.186491 183.655309
0.646527 0.445523 3.032179 2.570863 -0.259715 0.670735 183.655309
2.691286 0.814644 3.908579 -0.109454 0.577632 0.122443 183.655309
2.899446 0.476705 5.563869 0.323303 -0.169340 1.316994 183.655309
2.523324 0.196686 6.232653 -0.495751 -0.748889 0.424278 183.655309
0.007673 0.189674 7.019835 1.195069 -0.829193 -0.309411 183.655309
2.379806 0.599820 8.934255 -0.804825 0.120947 1.474284 183.655309
2.932231 0.361252 10.112524 0.411836 -0.385364 1.679264 183.655309
2.719512 1.136108 10.124901 -0.045138 1.278003 -0.702974 183.655309
3.237728 0.187022 12.001799 1.060697 -0.778945 0.996863 183.655309
3.103548 0.771223 12.204932 0.781639 0.447673 -0.959192 183.655309
2.316511 1.203202 13.233927 -0.943517 1.415006 -1.122860 183.655309
2.849271 0.886431 14.840776 0.247409 0.737560 -0.039403 183.655309
2.949298 3.183474 15.841703 0.443875 -1.442005 -0.227844 183.655309
1.132850 1.649391 1.251254 1.304227 -0.000068 1.534856 183.655309
0.044957 1.762811 1.723850 -1.083747 0.261891 0.151469 183.655309
0.213221 1.407872 2.836622 -0.766967 -0.503933 0.193844 183.655309
0.558619 1.855016 3.579737 0.019594 0.437510 -0.615923 183.655309
3.256647 2.083624 4.491100 -1.289601 0.946795 -1.042738 183.655309
0.973276 1.031785 5.651225 0.910438 -1.385436 -0.852131 183.655309
0.585024 1.534497 7.042468 0.093012 -0.222128 -0.249314 183.655309
3.270873 1.733387 8.424070 -1.255290 0.191422 0.394865 183.655309
3.258049 1.609860 9.418767 -1.306722 -0.072707 0.093923 183.655309
1.081252 2.479006 11.008075 1.154653 1.834619 1.233992 183.655309
3.088319 2.305685 11.334214 -1.614206 1.447074 -0.497536 183.655309
0.489583 0.827973 12.576929 -0.134960 -1.806952 -0.172346 183.655309
0.864242 1.346275 13.801502 0.704296 -0.663205 0.152779 183.655309
1.301673 2.344388 15.083013 1.617166 1.504750 0.522273 183.655309
0.482545 1.675698 16.005235 -0.140593 0.105168 0.096882 183.655309
1.512726 2.354498 0.291945 -0.299492 1.487233 1.747025 183.655309
1.847941 1.300718 1.702727 0.440179 -0.770939 0.109566 183.655309
2.118768 1.571887 3.484428 1.043455 -0.132709 1.567088 183.655309
1.447177 2.295538 3.579968 -0.449465 1.442997 -0.621804 183.655309
1.102812 2.213414 5.065659 -1.208603 1.258360 0.243270 183.655309
1.143309 1.436875 5.758284 -1.097820 -0.461047 -0.638773 183.655309
1.098934 1.976644 7.640510 -1.229300 0.751517 1.081021 183.655309
2.078167 2.043729 8.519340 0.953491 0.844659 0.626841 183.655309
1.617631 1.825512 9.911776 -0.069455 0.381901 1.206151 183.655309
1.246308 1.889013 10.576603 -0.898217 0.533279 0.263275 183.655309
1.588361 0.990865 12.100474 -0.158522 -1.470173 1.194853 183.655309
1.378255 0.859090 13.005846 -0.651826 -1.705517 0.716999 183.655309
1.239069 1.834811 13.492428 -0.902101 0.408610 -0.565375 183.655309
1.449424 1.808740 14.156784 -0.462967 0.320208 -1.487595 183.655309
2.056222 1.547579 15.315539 0.915836 -0.223333 -1.404629 183.655309
2.764706 2.026117 0.484607 -0.000520 0.794530 -0.103959 183.655309
2.193790 1.943752 0.992724 -1.189991 0.633158 -1.451950 183.655309
2.437384 2.051972 2.859752 -0.699883 0.855886 0.240591 183.655309
2.648939 1.374663 3.890946 -0.232176 -0.617354 0.097142 183.655309
3.047430 0.658929 5.529362 0.646238 -2.157324 1.257655 183.655309
3.019832 0.775169 5.888033 0.586712 -1.882755 -0.344570 183.655309
1.955069 2.311249 6.242124 -1.721254 1.423172 -1.943987 183.655309
2.515647 1.570335 7.995975 -0.518931 -0.169671 -0.561027 183.655309
2.987354 0.959629 8.992703 0.547530 -1.481666 -0.773390 183.655309
2.237594 1.643325 10.524785 -1.116080 0.016996 0.122062 183.655309
2.626999 2.170274 11.480231 -0.274180 1.125379 -0.149992 183.655309
2.349645 2.021314 12.974054 -0.907921 0.775297 0.693993 183.655309
3.059859 1.322831 13.581469 0.663910 -0.745316 -0.405616 183.655309
2.414061 2.043673 14.545144 -0.714803 0.885643 -0.694203 183.655309
2.302915 1.185363 15.730015 -0.954911 -0.996640 -0.457279 183.655309
0.422109 3.137452 0.185507 -0.256537 0.851492 1.523575 183.655309
0.107981 2.525750 1.367227 -0.980544 -0.470881 -0.639044 183.655309
0.239335 3.016073 3.056421 -0.672986 0.577511 0.637519 183.655309
0.098590 2.483050 3.914900 -0.985455 -0.620884 0.151630 183.655309
0.833991 3.028205 5.436881 0.590479 0.649223 1.023548 183.655309
0.748818 2.681024 6.604541 0.419856 -0.146534 1.213064 183.655309
0.839607 0.817455 7.752385 0.642172 2.953948 1.300964 183.655309
0.591594 2.703443 8.637057 0.080586 -0.102088 0.829239 183.655309
0.816914 2.803936 9.757331 0.567122 0.103876 0.861519 183.655309
0.427825 2.030670 10.340817 -0.257994 -1.590138 -0.215699 183.655309
0.796916 2.889289 11.103984 0.546345 0.293993 -0.954595 183.655309
0.809405 2.253138 12.883098 0.570827 -1.099651 0.479138 183.655309
0.737561 3.224083 13.600943 0.400702 1.012894 -0.307906 183.655309
1.619380 2.298385 15.924453 2.337148 -0.978311 2.342017 183.655309
0.545449 2.518525 16.000984 -0.011439 -0.492188 0.138177 183.655309
1.304603 3.281420 0.410205 -0.745243 1.119594 -0.327928 183.655309
1.802998 3.297551 1.152493 0.347806 1.192631 -1.079746 183.655309
2.032375 2.361725 2.413734 0.809905 -0.843297 -0.732875 183.655309
1.997929 2.994680 4.199327 0.767438 0.511203 0.796565 183.655309
1.430966 2.464906 4.596767 -0.456826 -0.648659 -0.763396 183.655309
2.534205 3.188198 6.202679 1.908385 0.941647 0.353976 183.655309
1.692184 3.055274 7.652373 0.050729 0.647161 1.071969 183.655309
1.371539 2.737882 8.553317 -0.615672 -0.023553 0.649890 183.655309
2.287749 2.255880 9.683301 1.412199 -1.062813 0.704193 183.655309
2.216761 0.101075 10.348308 1.218455 1.377343 -0.204406 183.655309
1.153728 3.142423 11.034251 -1.100604 0.854457 -1.165083 183.655309
1.881439 2.688833 12.601957 0.496361 -0.127180 -0.043514 183.655309
1.873204 2.804336 13.603826 0.524538 0.092049 -0.291326 183.655309
2.190258 2.628171 14.232784 1.161114 -0.249607 -1.320430 183.655309
2.161593 2.874385 16.259357 1.103475 0.281397 -1.702663 183.655309
1.949407 2.608239 1.033807 -1.755610 -0.315529 1.040167 183.655309
2.477353 3.011476 2.057327 -0.604736 0.557528 0.859310 183.655309
2.702386 3.134507 3.255853 -0.071796 0.829378 1.085647 183.655309
0.175053 1.681645 3.694088 1.548417 -2.344917 -0.365718 183.655309
0.043172 2.668333 5.197008 1.298345 -0.167448 0.547884 183.655309
2.595956 3.025210 5.354618 -0.291890 0.595115 -1.530909 183.655309
2.851406 0.008975 7.021498 0.216441 1.192864 -0.299156 183.655309
2.901500 3.276125 8.640846 0.344152 1.170337 0.852800 183.655309
2.505657 2.571997 8.848457 -0.534995 -0.388349 -1.065489 183.655309
3.171397 2.018642 9.825290 0.906697 -1.574616 -1.373458 183.655309
0.103215 2.764063 11.707930 1.388905 0.043303 0.351775 183.655309
2.982154 2.735980 12.798354 0.515665 -0.040056 0.337833 183.655309
2.132060 0.440241 13.709098 -1.347086 2.164294 -0.055681 183.655309
2.464895 1.822383 14.997557 -0.630535 -1.986211 0.329707 183.655309
2.344503 2.146874 15.977724 -0.884619 -1.318019 0.065150 183.655309
135
x y z vx vy vz KE
0.812458 3.284673 0.302152 0.543532 -1.207631 -0.539575 183.655309
0.189139 0.335786 2.296884 -0.770140 -0.464668 1.370400 183.655309
3.295292 0.491079 2.804622 -1.168600 -0.123122 0.125614 183.655309
0.137439 0.074364 3.506212 -0.862798 -0.992856 -0.708828 183.655309
0.996072 1.302908 4.739533 0.967277 1.606020 -0.427210 183.655309
0.802730 1.457473 5.804520 0.528740 1.952851 -0.516684 183.655309
1.719132 0.130033 6.387950 2.492212 -0.898246 -1.639505 183.655309
1.028729 0.120891 8.095359 1.024493 -0.924168 -0.335907 183.655309
0.142369 0.527423 9.225333 -0.875870 -0.077012 -0.270122 183.655309
1.106678 0.342971 9.834206 1.166850 -0.431131 -1.278725 183.655309
0.429141 0.077736 12.573838 -0.260027 -0.984624 2.182921 183.655309
0.363711 0.491273 11.635025 -0.391682 -0.112282 -2.169920 183.655309
0.332473 0.189880 14.103740 -0.441638 -0.732364 0.789503 183.655309
0.101179 3.101502 14.907096 -0.976838 -1.558220 0.178658 183.655309
0.028321 1.046699 15.661803 -1.126225 1.056134 -0.620218 183.655309
1.722064 0.364305 0.472684 0.101404 -0.375412 -0.163336 183.655309
2.112883 0.219871 1.571540 0.962778 -0.706008 -0.164254 183.655309
1.074448 1.204477 3.003604 -1.229445 1.399019 0.560879 183.655309
2.031107 3.197652 3.435369 0.819039 -1.393582 -0.883009 183.655309
1.919892 0.814908 5.338519 0.550812 0.572653 0.812945 183.655309
1.731222 0.658888 6.719232 0.209133 0.233324 1.416877 183.655309
1.403955 0.560826 7.297632 -0.533410 0.002738 0.335280 183.655309
2.487078 0.085045 8.195890 1.760624 -0.967374 -0.113184 183.655309
1.426555 3.279804 8.964721 -0.482586 -1.251430 -0.802547 183.655309
1.472385 0.552717 10.381491 -0.368550 0.019890 -0.185187 183.655309
1.819577 0.674242 11.677298 0.322642 0.264030 0.245929 183.655309
2.001639 0.660097 12.228447 0.761903 0.286694 -0.903584 183.655309
0.627389 1.290650 14.399028 -2.186781 1.585676 1.375252 183.655309
2.441151 0.446054 14.142278 1.701553 -0.204188 -1.514528 183.655309
2.130858 0.297146 15.916601 1.033407 -0.538688 -0.070970 183.655309
0.166677 3.197976 0.752068 1.549921 -1.415353 0.435400 183.655309
2.429325 0.114762 1.094243 -0.687618 -0.958722 -1.186491 183.655309
0.672236 0.442925 3.038887 2.570863 -0.259715 0.670735 183.655309
2.690192 0.820420 3.909804 -0.109454 0.577632 0.122443 183.655309
2.902679 0.475011 5.577039 0.323303 -0.169340 1.316994 183.655309
2.518367 0.189197 6.236896 -0.495751 -0.748889 0.424278 183.655309
0.019624 0.181382 7.016741 1.195069 -0.829193 -0.309411 183.655309
2.371758 0.601030 8.948998 -0.804825 0.120947 1.474284 183.655309
2.936349 0.357398 10.129317 0.411836 -0.385364 1.679264 183.655309
2.719061 1.148888 10.117872 -0.045138 1.278003 -0.702974 183.655309
3.248335 0.179232 12.011768 1.060697 -0.778945 0.996863 183.655309
3.111364 0.775700 12.195340 0.781639 0.447673 -0.959192 183.655309
2.307076 1.217352 13.222698 -0.943517 1.415006 -1.122860 183.655309
2.851745 0.893806 14.840382 0.247409 0.737560 -0.039403 183.655309
2.953736 3.169053 15.839425 0.443875 -1.442005 -0.227844 183.655309
1.145892 1.649391 1.266602 1.304227 -0.000068 1.534856 183.655309
0.034119 1.765430 1.725364 -1.083747 0.261891 0.151469 183.655309
0.205551 1.402833 2.838560 -0.766967 -0.503933 0.193844 183.655309
0.558814 1.859391 3.573577 0.019594 0.437510 -0.615923 183.655309
3.243751 2.093092 4.480672 -1.289601 0.946795 -1.042738 183.655309
0.982380 1.017931 5.642703 0.910438 -1.385436 -0.852131 183.655309
0.585954 1.532276 7.039975 0.093012 -0.222128 -0.249314 183.655309
3.258320 1.735301 8.428019 -1.255290 0.191422 0.394865 183.655309
3.244982 1.609133 9.419707 -1.306722 -0.072707 0.093923 183.655309
1.092799 2.497352 11.020415 1.154653 1.834619 1.233992 183.655309
3.072177 2.320156 11.329238 -1.614206 1.447074 -0.497536 183.655309
0.488233 0.809904 12.575206 -0.134960 -1.806952 -0.172346 183.655309
0.871285 1.339643 13.803030 0.704296 -0.663205 0.152779 183.655309
1.317845 2.359435 15.088236 1.617166 1.504750 0.522273 183.655309
0.481139 1.676750 16.006203 -0.140593 0.105168 0.096882 183.655309
1.509731 2.369371 0.309416 -0.299492 1.487233 1.747025 183.655309
1.852343 1.293008 1.703823 0.440179 -0.770939 0.109566 183.655309
2.129203 1.570560 3.500099 1.043455 -0.132709 1.567088 183.655309
1.442683 2.309968 3.573749 -0.449465 1.442997 -0.621804 183.655309
1.090726 2.225998 5.068092 -1.208603 1.258360 0.243270 183.655309
1.132331 1.432264 5.751896 -1.097820 -0.461047 -0.638773 183.655309
1.086641 1.984159 7.651320 -1.229300 0.751517 1.081021 183.655309
2.087702 2.052175 8.525608 0.953491 0.844659 0.626841 183.655309
1.616937 1.829331 9.923837 -0.069455 0.381901 1.206151 183.655309
1.237326 1.894346 10.579236 -0.898217 0.533279 0.263275 183.655309
1.586776 0.976163 12.112422 -0.158522 -1.470173 1.194853 183.655309
1.371737 0.842035 13.013016 -0.651826 -1.705517 0.716999 183.655309
1.230048 1.838897 13.486774 -0.902101 0.408610 -0.565375 183.655309
1.444794 1.811942 14.141908 -0.462967 0.320208 -1.487595 183.655309
2.065380 1.545345 15.301492 0.915836 -0.223333 -1.404629 183.655309
2.764701 2.034062 0.483567 -0.000520 0.794530 -0.103959 183.655309
2.181890 1.950084 0.978204 -1.189991 0.633158 -1.451950 183.655309
2.430385 2.060531 2.862158 -0.699883 0.855886 0.240591 183.655309
2.646617 1.368489 3.891918 -0.232176 -0.617354 0.097142 183.655309
3.053893 0.637356 5.541939 0.646238 -2.157324 1.257655 183.655309
3.025699 0.756341 5.884587 0.586712 -1.882755 -0.344570 183.655309
1.937857 2.325481 6.222684 -1.721254 1.423172 -1.943987 183.655309
2.510457 1.568638 7.990365 -0.518931 -0.169671 -0.561027 183.655309
2.992830 0.944812 8.984969 0.547530 -1.481666 -0.773390 183.655309
2.226433 1.643494 10.526006 -1.116080 0.016996 0.122062 183.655309
2.624257 2.181528 11.478731 -0.274180 1.125379 -0.149992 183.655309
2.340566 2.029067 12.980994 -0.907921 0.775297 0.693993 183.655309
3.066498 1.315378 13.577413 0.663910 -0.745316 -0.405616 183.655309
2.406913 2.052529 14.538202 -0.714803 0.885643 -0.694203 183.655309
2.293366 1.175397 15.725442 -0.954911 -0.996640 -0.457279 183.655309
0.419544 3.145967 0.200743 -0.256537 0.851492 1.523575 183.655309
0.098176 2.521041 1.360836 -0.980544 -0.470881 -0.639044 183.655309
0.232605 3.021848 3.062796 -0.672986 0.577511 0.637519 183.655309
0.088736 2.476841 3.916416 -0.985455 -0.620884 0.151630 183.655309
0.839896 3.034697 5.447117 0.590479 0.649223 1.023548 183.655309
0.753017 2.679558 6.616672 0.419856 -0.146534 1.213064 183.655309
0.846028 0.846994 7.765394 0.642172 2.953948 1.300964 183.655309
0.592399 2.702422 8.645350 0.080586 -0.102088 0.829239 183.655309
0.822585 2.804974 9.765947 0.567122 0.103876 0.861519 183.655309
0.425245 2.014769 10.338660 -0.257994 -1.590138 -0.215699 183.655309
0.802380 2.892229 11.094438 0.546345 0.293993 -0.954595 183.655309
0.815113 2.242141 12.887890 0.570827 -1.099651 0.479138 183.655309
0.741568 3.234212 13.597864 0.400702 1.012894 -0.307906 183.655309
1.642752 2.288602 15.947873 2.337148 -0.978311 2.342017 183.655309
0.545334 2.513603 16.002366 -0.011439 -0.492188 0.138177 183.655309
1.297151 3.292616 0.406926 -0.745243 1.119594 -0.327928 183.655309
1.806476 0.009477 1.141696 0.347806 1.192631 -1.079746 183.655309
2.040474 2.353292 2.406405 0.809905 -0.843297 -0.732875 183.655309
2.005603 2.999792 4.207293 0.767438 0.511203 0.796565 183.655309
1.426398 2.458419 4.589133 -0.456826 -0.648659 -0.763396 183.655309
2.553289 3.197614 6.206219 1.908385 0.941647 0.353976 183.655309
1.692691 3.061745 7.663092 0.050729 0.647161 1.071969 183.655309
1.365382 2.737646 8.559816 -0.615672 -0.023553 0.649890 183.655309
2.301871 2.245252 9.690343 1.412199 -1.062813 0.704193 183.655309
2.228946 0.114849 10.346264 1.218455 1.377343 -0.204406 183.655309
1.142722 3.150968 11.022601 -1.100604 0.854457 -1.165083 183.655309
1.886403 2.687561 12.601521 0.496361 -0.127180 -0.043514 183.655309
1.878449 2.805257 13.600913 0.524538 0.092049 -0.291326 183.655309
2.201869 2.625675 14.219580 1.161114 -0.249607 -1.320430 183.655309
2.172628 2.877199 16.242330 1.103475 0.281397 -1.702663 183.655309
